Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, TPS, Time Spent, Last Mutate Rate, Last Evolution, Father Rank
62, 2550.05, 1988.53975, 0, 2, 1.75, 346, 23.160902976989746, m, 0.1, 53
63, 1890.55, 1488.86425, 0, 1, 0.89, 332, 22.94823408126831, m, 0.01, 9
64, 2919.85, 2352.2325, 0, 2, 1.855, 305, 27.394922971725464, m, 0.2, 16
65, 3294.6, 2682.932, 0, 4, 3.155, 1043, 33.28029990196228, c, -, 94
66, 1859.4, 1465.7665000000002, 0, 1, 0.815, 1146, 34.47891974449158, m, 0.1, 8
67, 3280.05, 2712.167, 0, 5, 3.96, 320, 27.80259394645691, p, -, 0
68, 1844.1, 1445.30675, 0, 1, 0.92, 433, 23.911092042922974, m, 0.05, 37
69, 2011.6, 1647.565, 0, 1, 0.975, 320, 26.329056978225708, c, -, 16
70, 2958.8, 2491.906, 0, 3, 2.47, 419, 31.27901601791382, m, 0.2, 7
71, 2827.6, 2542.7495, 0, 3, 2.77, 479, 31.60983896255493, n, 0.01, 61
72, 2396.5, 2034.41825, 0, 2, 1.62, 214, 38.17033815383911, p, -, 4
73, 3869.4, 3209.847, 0, 5, 3.675, 525, 29.93096899986267, c, -, 51
74, 2978.15, 2346.0405, 0, 2, 1.585, 393, 25.567210912704468, m, 0.01, 77
75, 4835.4, 4239.26625, 0, 7, 6.105, 425, 27.377827167510986, n, 0.05, 44
76, 3019.65, 2773.33625, 0, 4, 3.765, 611, 36.68164134025574, n, 0.05, 55
77, 1685.85, 1230.992, 0, 1, 0.925, 425, 30.691967964172363, m, 0.01, 65
