Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, Number of Neurons, Best Agent Evolution, Mutation Rates Used
1156, 9500.0, 7255.16875, 0, 19, 12.52, 1864, rpcnmppmcpcmpmcpipmcmmmcmcmmi, -/-/-/0.01/0.01/-/-/0.01/-/-/-/0.01/-/0.01/-/-/-/-/0.01/-/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-
1157, 10000.0, 7825.544250000001, 123418, 20, 13.94, 1864, rpcnmppmpmpncmccmmmpipcipc, -/-/-/0.01/0.01/-/-/0.01/-/0.01/-/0.01/-/0.01/-/-/0.01/0.01/0.01/-/-/-/-/-/-/-
1158, 9923.2, 7521.580499999999, 0, 19, 13.27, 1864, r, -
1159, 9500.0, 7374.67275, 0, 19, 13.335, 1864, rm, -/0.01
1160, 9634.8, 7579.271000000001, 0, 19, 13.36, 1864, rmn, -/0.01/0.01
1161, 9500.0, 7248.878500000001, 0, 19, 12.91, 1864, rpn, -/-/0.01
1162, 9500.0, 7536.56775, 0, 19, 13.285, 1864, rmicc, -/0.01/-/-/-
1163, 10000.0, 7924.50625, 113796, 20, 14.37, 1864, rpi, -/-/-
1164, 9500.0, 7836.427250000001, 0, 19, 14.505, 1864, rmninnc, -/0.01/0.1/-/0.1/0.01/-
1165, 9500.0, 7061.7425, 0, 19, 11.95, 1864, rmpm, -/0.01/-/0.01
1166, 9500.0, 7979.4085000000005, 0, 19, 14.2, 1864, r, -
1167, 10000.0, 7655.742, 145392, 20, 13.32, 1864, rc, -/-
1168, 10000.0, 8323.71975, 120204, 20, 15.215, 1864, rmc, -/0.01/-
1169, 10000.0, 7600.633749999999, 135293, 20, 13.285, 1864, rmim, -/0.01/-/0.01
1170, 9500.0, 7786.539500000001, 0, 19, 13.94, 1864, rpi, -/-/-
1171, 9500.0, 7576.37775, 0, 19, 14.155, 1864, rpm, -/-/0.01
1172, 9500.0, 8059.066250000001, 0, 19, 14.845, 1864, rpcmmnm, -/-/-/0.01/0.01/0.01/0.01
1173, 9257.85, 7573.8685, 0, 18, 13.48, 1864, rpcmmccn, -/-/-/0.01/0.01/-/-/0.01
1174, 9500.0, 6669.134, 0, 19, 11.66, 1864, rmimimimm, -/0.01/-/0.01/-/0.01/-/0.01/0.01
1175, 9849.15, 7640.162249999999, 0, 19, 13.015, 1864, rmimimimmm, -/0.01/-/0.01/-/0.01/-/0.01/0.01/0.01
1176, 9077.45, 7253.36875, 0, 18, 12.785, 1220, 127.84261393547058
1177, 10000.0, 7443.30475, 132031, 20, 12.63, 1363, 145.98202323913574
1178, 10000.0, 7233.11575, 139108, 20, 12.395, 1344, 148.74900794029236
1179, 9626.25, 7811.2080000000005, 0, 19, 13.905, 1674, 119.47437906265259
1180, 10000.0, 7717.094749999999, 138907, 20, 13.62, 1555, 128.57543396949768
1181, 9805.55, 7828.485000000001, 0, 19, 13.92, 1564, 127.83513498306274
1182, 9500.0, 6721.092500000001, 0, 19, 11.84, 1500, 118.67010831832886
1183, 9500.0, 6805.214750000001, 0, 19, 11.645, 1605, 124.62219405174255
1184, 9500.0, 7379.266250000001, 0, 19, 12.98, 1766, 108.47977900505066
1185, 9500.0, 7681.315, 0, 19, 13.97, 1892, 100.18828892707825
1186, 9629.2, 7367.174249999999, 0, 19, 12.245, 1359, 132.1081337928772
1187, 10000.0, 7988.0695000000005, 135614, 20, 14.36, 1717, 116.43066811561584
1188, 9500.0, 7604.322, 0, 19, 13.875, 2016, 94.96024489402771
1189, 9500.0, 7494.063250000001, 0, 19, 13.055, 1731, 113.03429293632507
1190, 10000.0, 7879.0525, 161402, 20, 13.86, 1393, 136.4951672554016
1191, 9381.85, 6859.328750000001, 0, 18, 12.01, 1337, 120.02927494049072
1192, 10000.0, 7333.62175, 167103, 20, 12.655, 1286, 131.53016018867493
1193, 9500.0, 7565.93425, 0, 19, 13.97, 1411, 119.16676187515259
1194, 9500.0, 7620.96925, 0, 19, 13.685, 1487, 122.38861107826233
1195, 9002.85, 7079.6875, 0, 18, 12.98, 1289, 114.50124788284302
1196, 10000.0, 7730.62325, 140048, 20, 13.63, 1560, 117.72507095336914
1197, 10000.0, 7799.462750000001, 146975, 20, 13.825, 1437, 123.23144292831421
1198, 9500.0, 7006.54575, 0, 19, 12.71, 1482, 111.57679986953735
1199, 10000.0, 7740.94975, 148863, 20, 13.69, 1213, 115.24019598960876
1200, 9500.0, 7882.87675, 0, 19, 14.66, 1668, 104.77748417854309
1201, 10000.0, 7300.168, 146035, 20, 13.015, 1567, 120.37994003295898
1202, 10000.0, 8002.544500000001, 139804, 20, 14.42, 1435, 121.58332896232605
1203, 9536.6, 7595.51425, 0, 19, 13.405, 1467, 121.83710885047913
1204, 10000.0, 8121.728999999999, 124772, 20, 14.655, 1376, 109.93093299865723
1205, 9621.0, 7753.54825, 0, 18, 13.62, 1383, 125.3722870349884
1206, 10000.0, 8244.146499999999, 148558, 20, 14.68, 1418, 132.4429268836975
1207, 9500.0, 7555.85375, 0, 19, 13.72, 1456, 115.30012106895447
1208, 9500.0, 7366.66425, 0, 19, 13.17, 1235, 125.55104112625122
1209, 10000.0, 7749.364750000001, 137702, 20, 13.72, 1554, 127.1166820526123
1210, 9500.0, 7742.6015, 0, 19, 14.085, 1848, 100.96856498718262
1211, 9779.5, 7423.410000000001, 0, 19, 13.505, 1498, 114.84506607055664
1212, 10000.0, 8078.261, 149806, 20, 14.01, 1380, 137.7284438610077
1213, 9500.0, 7649.410000000001, 0, 19, 13.515, 1681, 105.22060513496399
1214, 10000.0, 7557.924249999999, 171240, 20, 12.335, 1269, 145.20125699043274
1215, 10000.0, 7997.90925, 149084, 20, 14.285, 1197, 130.85473608970642
1216, 9500.0, 7402.2697499999995, 0, 19, 12.96, 1383, 116.74518704414368
1217, 9328.75, 7413.818249999999, 0, 18, 12.955, 1397, 128.82976770401
1218, 10000.0, 7802.64425, 130889, 20, 14.08, 1501, 121.12096977233887
1219, 10000.0, 7978.992, 172944, 20, 14.04, 1216, 142.02977204322815
1220, 10000.0, 7658.8147500000005, 169908, 20, 13.48, 1306, 127.08333110809326
1221, 9741.95, 7020.5115000000005, 0, 19, 11.965, 1504, 132.94868803024292
1222, 9173.95, 7181.42475, 0, 18, 12.99, 1372, 121.31125903129578
1223, 10000.0, 7390.686500000001, 138297, 20, 13.06, 1358, 118.10112500190735
1224, 9074.55, 7259.7265, 0, 18, 12.965, 1316, 122.3151319026947
1225, 9000.0, 6896.5914999999995, 0, 18, 12.555, 1516, 110.27526783943176
1226, 9000.0, 6863.97375, 0, 18, 12.055, 1395, 133.55018997192383
1227, 10000.0, 8078.177250000001, 122210, 20, 14.99, 1282, 125.17772436141968
1228, 9751.45, 8039.13125, 0, 19, 14.21, 1357, 142.49013996124268
1229, 10000.0, 7983.24675, 124311, 20, 14.665, 1381, 126.78525590896606
1230, 9500.0, 7362.202499999999, 0, 19, 12.915, 1285, 136.9124300479889
1231, 10000.0, 7998.693249999999, 157396, 20, 14.255, 1178, 161.35711908340454
1232, 10000.0, 7716.95925, 127696, 20, 13.73, 1222, 126.4029848575592
1233, 9500.0, 7665.18025, 0, 19, 14.42, 1735, 105.38616824150085
1234, 9204.15, 7685.22825, 0, 18, 13.97, 374, 508.7317490577698
1235, 9881.15, 7890.93125, 0, 19, 14.0, 228, 792.9720900058746
1236, 9849.6, 7687.73625, 0, 19, 13.05, 445, 424.77819895744324
1237, 10000.0, 8084.589, 124612, 20, 14.895, 299, 560.0823838710785
1238, 9646.75, 7428.1982499999995, 0, 19, 13.3, 1500, 120.64413094520569
1239, 9639.4, 7199.967750000001, 0, 19, 12.255, 1283, 112.04426312446594
1240, 9253.1, 7014.7285, 0, 18, 12.025, 1506, 121.52981114387512
1241, 10000.0, 8126.80925, 133218, 20, 14.73, 1549, 126.80107378959656
1242, 9671.0, 7528.147500000001, 0, 19, 12.63, 1198, 135.2434070110321
1243, 9748.1, 7966.87975, 0, 19, 13.79, 1447, 117.43225526809692
1244, 10000.0, 8051.2565, 115705, 20, 14.29, 1606, 113.65388798713684
1245, 9500.0, 7591.044, 0, 19, 13.36, 1612, 123.55508613586426
1246, 9904.95, 7856.64175, 0, 19, 14.365, 1565, 124.93465995788574
1247, 9623.4, 7683.3395, 0, 19, 13.11, 1371, 137.98034811019897
1248, 10000.0, 7745.0185, 132059, 20, 13.7, 1464, 119.67232179641724
1249, 9595.5, 7738.66375, 0, 19, 13.635, 1363, 131.09497117996216
1250, 9500.0, 7753.895750000001, 0, 19, 13.99, 1591, 125.70860314369202
1251, 9500.0, 7154.24975, 0, 19, 12.525, 1148, 124.78203272819519
1252, 8685.05, 7042.4800000000005, 0, 17, 12.165, 1435, 139.34183979034424
1253, 10000.0, 7603.33725, 153647, 20, 13.29, 958, 143.4779109954834
1254, 8865.25, 6924.500750000001, 0, 17, 11.455, 1203, 126.83032774925232
1255, 9746.75, 7811.8025, 0, 19, 13.62, 1271, 144.22055983543396
1256, 9500.0, 7449.51225, 0, 19, 13.43, 1483, 117.82245206832886
1257, 9500.0, 7597.236500000001, 0, 19, 13.035, 1195, 125.49687004089355
1258, 10000.0, 7343.97075, 140282, 20, 12.6, 1235, 143.78588390350342
1259, 9419.8, 6824.477250000001, 0, 18, 11.55, 1324, 128.15896487236023
1260, 9500.0, 7298.936500000001, 0, 19, 12.84, 1171, 148.18206119537354
1261, 10000.0, 8446.242999999999, 129436, 20, 15.24, 1281, 146.88970398902893
1262, 10000.0, 7814.315, 141658, 20, 13.8, 1213, 150.68969011306763
1263, 9500.0, 7212.1655, 0, 19, 13.075, 1597, 112.4142210483551
1264, 9098.8, 7273.97525, 0, 18, 12.88, 1463, 136.69018578529358
1265, 10000.0, 7933.841, 133369, 20, 13.85, 1306, 145.68431782722473
1266, 10000.0, 8039.52875, 113207, 20, 14.35, 1540, 122.17085480690002
1267, 10000.0, 8425.82575, 118881, 20, 15.26, 1333, 128.69714403152466
1268, 10000.0, 7988.3105, 133710, 20, 14.495, 1190, 133.06090664863586
1269, 9802.05, 7524.496000000001, 0, 19, 12.45, 1101, 131.48038482666016
1270, 9500.0, 7597.318249999999, 0, 19, 13.78, 1322, 120.78965020179749
1271, 9708.7, 7716.3637499999995, 0, 19, 13.2, 1116, 140.8886821269989
1272, 10000.0, 8245.759, 126276, 20, 15.16, 1444, 138.1467800140381
1273, 9746.25, 7375.2117499999995, 0, 19, 12.575, 997, 131.20691180229187
1274, 9210.95, 7140.821249999999, 0, 18, 12.245, 1308, 140.6297309398651
1275, 10000.0, 8554.2765, 119328, 20, 15.76, 1299, 129.59355902671814
1276, 10000.0, 8201.5995, 127904, 20, 15.135, 1402, 142.66486501693726
1277, 10000.0, 7985.6942500000005, 130936, 20, 14.24, 1369, 137.85298800468445
1278, 9500.0, 7179.95625, 0, 19, 12.94, 952, 134.2797839641571
1279, 9500.0, 7682.0065, 0, 19, 13.695, 1542, 112.22089004516602
1280, 10000.0, 8011.672500000001, 125407, 20, 14.495, 1574, 123.42864298820496
1281, 9500.0, 7622.3544999999995, 0, 19, 13.955, 1680, 101.26876091957092
1282, 9633.05, 8054.985000000001, 0, 19, 14.15, 1606, 107.16515469551086
1283, 10000.0, 7935.33175, 126012, 20, 14.045, 1635, 122.3157639503479
1284, 9000.0, 7112.722250000001, 0, 18, 12.71, 1677, 112.81618881225586
1285, 10000.0, 7947.36775, 168162, 20, 14.195, 1398, 128.8603322505951
1286, 9500.0, 7225.3825, 0, 19, 12.5, 1544, 117.0750322341919
1287, 9000.0, 7217.00625, 0, 18, 12.865, 1546, 128.03826522827148
1288, 10000.0, 8051.748, 123615, 20, 14.7, 1451, 110.3860490322113
1289, 10000.0, 7846.861749999999, 131342, 20, 13.8, 1395, 110.34108805656433
1290, 9500.0, 7224.29225, 0, 19, 13.05, 1686, 102.59481501579285
1291, 10000.0, 7852.630999999999, 138193, 20, 14.11, 1550, 128.9823088645935
1292, 10000.0, 7355.819, 144537, 20, 12.7, 1283, 128.75312566757202
1293, 10000.0, 6913.69175, 139496, 20, 12.015, 1609, 106.19491696357727
1294, 10000.0, 7531.2880000000005, 135740, 20, 13.445, 1540, 109.50114512443542
1295, 10000.0, 8200.31625, 102853, 20, 15.085, 1728, 106.27932596206665
1296, 9724.7, 7526.1175, 0, 19, 13.255, 1417, 103.73016023635864
1297, 9500.0, 7289.7697499999995, 0, 19, 12.49, 1531, 130.5864336490631
1298, 10000.0, 7660.885, 118988, 20, 13.635, 1580, 104.99816703796387
1299, 9500.0, 7692.036999999999, 0, 19, 14.095, 1609, 112.3991768360138
1300, 9287.6, 7459.20675, 0, 18, 13.2, 1649, 112.36138916015625
1301, 10000.0, 7610.47875, 115035, 20, 13.37, 1592, 107.31264328956604
1302, 9418.45, 7775.22125, 0, 18, 14.21, 1426, 109.68641090393066
1303, 9500.0, 7559.685, 0, 19, 13.67, 1673, 114.49720120429993
1304, 10000.0, 7652.29975, 129064, 20, 13.68, 1778, 111.9690351486206
1305, 9584.35, 7421.943249999999, 0, 19, 13.22, 1402, 107.66833996772766
1306, 9904.6, 7549.38725, 0, 19, 13.165, 1266, 109.36052393913269
1307, 9500.0, 7550.304249999999, 0, 19, 13.695, 1427, 85.22554087638855
1308, 9500.0, 7752.03875, 0, 19, 13.965, 1285, 120.23647594451904
1309, 9741.85, 7302.98775, 0, 19, 13.115, 1555, 108.23376488685608
1310, 10000.0, 8010.7955, 140651, 20, 14.175, 1229, 114.48949193954468
1311, 9155.1, 6912.9755000000005, 0, 18, 11.79, 1572, 120.67080307006836
1312, 9500.0, 7189.03075, 0, 19, 12.415, 1725, 109.27588486671448
1313, 9742.05, 8055.5435, 0, 19, 14.185, 1668, 112.74242305755615
1314, 9500.0, 7550.399, 0, 19, 13.765, 1411, 102.34394979476929
1315, 9500.0, 7411.0419999999995, 0, 19, 12.83, 1360, 125.60347485542297
1316, 9500.0, 7304.813499999999, 0, 19, 13.105, 1440, 117.46975994110107
1317, 9366.3, 6931.2429999999995, 0, 18, 12.21, 1393, 112.52524089813232
1318, 10000.0, 7995.933500000001, 126502, 20, 14.575, 1396, 113.91415286064148
1319, 10000.0, 7713.8330000000005, 136011, 20, 13.43, 1540, 116.01310276985168
1320, 10000.0, 7628.928999999999, 127855, 20, 13.61, 1684, 112.42371892929077
1321, 9765.05, 7176.55275, 0, 19, 12.465, 1536, 116.38009691238403
1322, 10000.0, 8579.01875, 120306, 20, 15.64, 1287, 123.8200466632843
1323, 10000.0, 7253.7765, 141264, 20, 12.96, 1344, 116.10844874382019
1324, 9921.3, 7385.7985, 0, 19, 12.71, 1413, 112.9463198184967
1325, 10000.0, 7973.61225, 118570, 20, 14.355, 1338, 111.96972298622131
1326, 9500.0, 7081.9235, 0, 19, 12.08, 1398, 121.97803902626038
1327, 10000.0, 7706.66575, 124430, 20, 13.455, 1365, 107.80588507652283
1328, 10000.0, 7884.4619999999995, 139635, 20, 14.09, 1220, 120.92951703071594
1329, 10000.0, 7677.380749999999, 153414, 20, 13.445, 1258, 130.64075708389282
1330, 9861.5, 7125.97525, 0, 19, 12.87, 1185, 102.61409115791321
1331, 9500.0, 7703.87075, 0, 19, 14.13, 1349, 90.83218002319336
1332, 9739.95, 7505.53375, 0, 19, 12.4, 1110, 127.30173897743225
1333, 9159.85, 7231.831, 0, 18, 12.975, 1178, 107.27082109451294
1334, 9701.75, 7961.030499999999, 0, 19, 14.165, 1299, 111.88639783859253
1335, 10000.0, 8025.446249999999, 117543, 20, 14.54, 1467, 104.44716095924377
1336, 10000.0, 7799.4884999999995, 146804, 20, 14.15, 1242, 124.62938213348389
1337, 9500.0, 7155.96625, 0, 19, 12.42, 1599, 125.03633904457092
1338, 9500.0, 7346.397500000001, 0, 19, 13.345, 1457, 125.02134132385254
1339, 9500.0, 7858.06775, 0, 19, 14.18, 1351, 116.01849007606506
1340, 10000.0, 8267.5045, 129475, 20, 15.4, 1469, 117.16713809967041
1341, 9500.0, 7684.85775, 0, 19, 13.965, 1272, 100.12456393241882
1342, 10000.0, 8103.642999999999, 131518, 20, 14.55, 1394, 120.02998518943787
1343, 10000.0, 8173.6447499999995, 111042, 20, 15.05, 1224, 108.93285393714905
1344, 10000.0, 7789.030000000001, 146679, 20, 13.825, 1315, 118.78612112998962
1345, 9231.85, 6796.26375, 0, 18, 10.975, 1013, 131.67132902145386
1346, 10000.0, 8158.383500000001, 138240, 20, 14.55, 1241, 125.07461404800415
1347, 9637.55, 7146.749249999999, 0, 19, 11.87, 1053, 126.52737379074097
1348, 10000.0, 8011.953750000001, 114087, 20, 14.575, 1662, 100.4284770488739
1349, 9000.0, 7070.49475, 0, 18, 12.58, 1217, 112.83289694786072
1350, 9500.0, 8397.59975, 0, 19, 15.56, 1267, 102.08612084388733
1351, 10000.0, 7596.005749999999, 149204, 20, 13.21, 1408, 124.25479507446289
1352, 9500.0, 7501.147, 0, 19, 12.725, 1212, 134.63956594467163
1353, 8939.95, 6888.683999999999, 0, 17, 12.115, 1409, 110.69386029243469
1354, 9500.0, 7515.7, 0, 19, 13.51, 1504, 118.47451496124268
1355, 8811.65, 6668.79825, 0, 17, 11.57, 1533, 115.48259496688843
1356, 9492.85, 7125.158, 0, 18, 11.94, 1135, 128.4915690422058
1357, 9500.0, 7260.383250000001, 0, 19, 12.505, 1240, 123.6006441116333
1358, 10000.0, 8039.927000000001, 121685, 20, 14.56, 1335, 100.76684021949768
1359, 10000.0, 8564.596249999999, 125014, 20, 16.055, 1161, 105.9118161201477
1360, 10000.0, 8849.7625, 95211, 20, 16.98, 1295, 93.51976203918457
1361, 10000.0, 8241.187750000001, 142257, 20, 15.47, 1248, 122.0517508983612
1362, 9500.0, 8294.96825, 0, 19, 15.62, 984, 126.72985887527466
1363, 9500.0, 8039.01175, 0, 19, 14.755, 1189, 113.86562299728394
1364, 10000.0, 8777.5085, 135606, 20, 16.29, 1269, 122.33004999160767
1365, 10000.0, 8665.5325, 113535, 20, 16.44, 1424, 112.73290801048279
1366, 9500.0, 7879.69525, 0, 19, 14.665, 1034, 118.8423490524292
1367, 10000.0, 7825.66075, 169010, 20, 13.72, 1110, 122.80049991607666
1368, 10000.0, 8764.33325, 128097, 20, 16.565, 1071, 134.18094992637634
1369, 9500.0, 7787.161749999999, 0, 19, 14.435, 1308, 114.51967287063599
1370, 9500.0, 7784.966, 0, 19, 14.455, 1023, 121.77364087104797
1371, 9500.0, 8021.28325, 0, 19, 15.19, 1100, 118.02063298225403
1372, 10000.0, 8560.3865, 156047, 20, 16.095, 1050, 136.28446507453918
1373, 9500.0, 8061.43775, 0, 19, 15.5, 1409, 105.73341798782349
1374, 9500.0, 8172.38725, 0, 19, 14.795, 1138, 117.59044194221497
1375, 9500.0, 8201.09975, 0, 19, 15.26, 1284, 118.61256408691406
1376, 10000.0, 8367.55025, 121637, 20, 15.7, 1343, 101.33025407791138
1377, 10000.0, 8461.9525, 139429, 20, 15.55, 1155, 118.81744194030762
1378, 10000.0, 8667.314999999999, 132747, 20, 16.425, 1144, 117.27818703651428
1379, 9500.0, 8243.913, 0, 19, 15.15, 1216, 124.08330798149109
1380, 10000.0, 8710.644, 128247, 20, 16.32, 1532, 125.48441290855408
1381, 10000.0, 8586.189999999999, 142573, 20, 15.965, 1146, 120.62208199501038
1382, 10000.0, 9182.51975, 149456, 20, 17.495, 1038, 141.95406317710876
1383, 9500.0, 7958.0557499999995, 0, 19, 15.105, 1598, 120.99154210090637
1384, 10000.0, 9223.097749999999, 112582, 20, 17.83, 1114, 115.8777186870575
1385, 10000.0, 8520.37925, 133893, 20, 15.965, 1117, 122.80490112304688
1386, 9500.0, 8261.10025, 0, 19, 14.925, 1222, 124.18168997764587
1387, 10000.0, 8254.750250000001, 166155, 20, 15.15, 1331, 123.61399102210999
1388, 9500.0, 7720.2685, 0, 19, 14.375, 1269, 115.19950890541077
1389, 9500.0, 8001.361999999999, 0, 19, 14.935, 1165, 120.97834610939026
1390, 9628.0, 8001.49075, 0, 19, 14.76, 1232, 119.63232183456421
1391, 10000.0, 8260.45925, 158082, 20, 15.09, 1117, 133.62264490127563
1392, 9876.85, 7935.248, 0, 19, 14.395, 1476, 128.41805291175842
1393, 9500.0, 8541.333, 0, 19, 15.875, 1207, 131.56328582763672
1394, 10000.0, 8307.027250000001, 149489, 20, 15.145, 997, 127.7802848815918
1395, 9740.55, 8255.78725, 0, 19, 15.605, 1472, 118.02024912834167
1396, 10000.0, 8559.10725, 146532, 20, 16.305, 1154, 125.6006829738617
1397, 10000.0, 8699.141749999999, 131747, 20, 16.255, 1093, 117.45541977882385
1398, 10000.0, 8134.553, 158231, 20, 14.605, 1193, 129.01348972320557
1399, 9500.0, 7856.0195, 0, 19, 14.625, 1129, 105.18150091171265
1400, 9500.0, 8233.80925, 0, 19, 15.34, 1146, 118.75571799278259
1401, 10000.0, 8661.816, 111504, 20, 16.825, 1389, 107.41133713722229
1402, 9500.0, 7758.02175, 0, 19, 14.365, 1158, 116.78826594352722
1403, 10000.0, 8906.0175, 131518, 20, 16.665, 1097, 144.32044124603271
1404, 10000.0, 9146.10975, 124760, 20, 17.29, 891, 148.11143112182617
1405, 9500.0, 7894.248, 0, 19, 15.255, 1104, 123.27393007278442
1406, 9500.0, 7982.852000000001, 0, 19, 14.775, 1075, 138.18068027496338
1407, 10000.0, 8335.11125, 144880, 20, 15.4, 1064, 143.7554178237915
1408, 9500.0, 8428.064, 0, 19, 16.16, 1226, 110.14441919326782
1409, 9500.0, 7793.053, 0, 19, 14.065, 1014, 140.22698378562927
1410, 10000.0, 7837.044500000001, 148862, 20, 14.265, 1117, 171.498517036438
1411, 9500.0, 8050.37925, 0, 19, 14.66, 1293, 149.5437707901001
1412, 10000.0, 8379.08925, 161515, 20, 15.295, 1231, 160.11749982833862
1413, 9500.0, 7977.628, 0, 19, 14.755, 1485, 130.21029686927795
1414, 10000.0, 8655.4, 123046, 20, 16.4, 1036, 151.37767791748047
1415, 9500.0, 8237.02525, 0, 19, 15.515, 1462, 117.37741184234619
1416, 9500.0, 8530.52125, 0, 19, 16.62, 1265, 122.28359508514404
1417, 10000.0, 8671.322250000001, 135051, 20, 16.475, 1373, 142.8957121372223
1418, 10000.0, 8403.31625, 142230, 20, 15.965, 990, 144.17760181427002
1419, 9500.0, 7772.49075, 0, 19, 13.885, 1197, 146.0476098060608
1420, 10000.0, 9393.314999999999, 99724, 20, 18.36, 667, 145.61801290512085
1421, 10000.0, 8545.755000000001, 116308, 20, 15.895, 871, 143.43263411521912
1422, 9844.1, 8235.973750000001, 0, 19, 14.72, 661, 176.73466801643372
1423, 10000.0, 8197.362, 139300, 20, 15.135, 704, 174.72773933410645
1424, 10000.0, 8903.0785, 142008, 20, 17.07, 606, 173.14676237106323
1425, 9500.0, 7922.0517500000005, 0, 19, 14.935, 706, 141.96510529518127
1426, 9324.1, 7540.6945000000005, 0, 18, 13.785, 554, 142.37325310707092
1427, 10000.0, 8588.90175, 127342, 20, 16.53, 672, 185.29157996177673
1428, 10000.0, 8500.466499999999, 148857, 20, 16.125, 552, 190.84576416015625
1429, 9500.0, 7835.210000000001, 0, 19, 14.82, 1155, 112.91016793251038
1430, 9500.0, 8647.11175, 0, 19, 16.42, 1386, 139.21789693832397
1431, 9500.0, 7885.705749999999, 0, 19, 15.1, 1285, 132.2234182357788
1432, 9500.0, 8118.82675, 0, 19, 14.3, 1244, 148.84971499443054
1433, 9500.0, 8150.153, 0, 19, 15.485, 1160, 135.06286525726318
1434, 10000.0, 8630.188250000001, 143379, 20, 16.295, 1041, 144.21112513542175
1435, 9500.0, 8218.672, 0, 19, 15.32, 1233, 130.35492372512817
1436, 10000.0, 8559.9905, 148341, 20, 16.06, 940, 148.95245909690857
1437, 9500.0, 8054.8925, 0, 19, 15.395, 1454, 113.59145784378052
1438, 9500.0, 8049.88925, 0, 19, 15.47, 1210, 119.37983393669128
1439, 10000.0, 8821.72925, 144585, 20, 16.975, 1444, 130.3104419708252
1440, 10000.0, 8864.69275, 122895, 20, 16.905, 1280, 112.55318403244019
1441, 10000.0, 9225.2795, 125532, 20, 17.97, 1270, 115.31592416763306
1442, 10000.0, 8605.01625, 134278, 20, 16.0, 1227, 110.42754292488098
1443, 9500.0, 8199.51625, 0, 19, 15.785, 1240, 105.69275903701782
1444, 10000.0, 9117.99075, 128363, 20, 17.54, 1474, 121.12413191795349
1445, 10000.0, 8927.3985, 124334, 20, 17.12, 1468, 115.49345111846924
1446, 9500.0, 8674.6775, 0, 19, 16.68, 1207, 112.97292900085449
1447, 10000.0, 8477.116250000001, 153685, 20, 16.06, 1231, 129.2683138847351
1448, 10000.0, 8908.369999999999, 141080, 20, 17.145, 1343, 126.71626400947571
1449, 9500.0, 8625.25525, 0, 19, 16.48, 1092, 113.69672799110413
1450, 10000.0, 8857.2295, 118123, 20, 16.61, 1183, 107.93222784996033
1451, 10000.0, 8676.4105, 142157, 20, 16.42, 1223, 116.33910775184631
1452, 10000.0, 8755.16475, 134892, 20, 16.04, 1350, 119.546884059906
1453, 9500.0, 8189.8857499999995, 0, 19, 15.67, 1268, 104.34552812576294
1454, 10000.0, 9012.5265, 124443, 20, 16.97, 1426, 121.17537593841553
1455, 9500.0, 8004.8815, 0, 19, 14.73, 1364, 122.16485905647278
1456, 10000.0, 8725.17625, 129305, 20, 16.605, 1117, 114.50731301307678
1457, 10000.0, 8560.598, 137794, 20, 16.195, 1273, 122.96833992004395
1458, 10000.0, 8661.146499999999, 135281, 20, 15.705, 1170, 124.19826292991638
1459, 9500.0, 7950.11575, 0, 19, 15.015, 1384, 112.69650483131409
1460, 10000.0, 8425.61975, 145363, 20, 16.105, 1272, 125.92046284675598
1461, 10000.0, 8914.1045, 118742, 20, 16.725, 1163, 108.61166596412659
1462, 9500.0, 8105.7880000000005, 0, 19, 14.87, 1321, 105.24617290496826
1463, 10000.0, 8747.272, 105187, 20, 16.75, 1534, 106.18612623214722
1464, 9801.2, 8473.241, 0, 19, 15.795, 1135, 118.84014797210693
1465, 10000.0, 8332.098750000001, 155698, 20, 15.225, 1274, 122.4229838848114
1466, 9500.0, 7937.501249999999, 0, 19, 15.025, 1625, 104.75365138053894
1467, 9992.7, 8396.0825, 0, 19, 15.825, 1311, 115.96394991874695
1468, 9500.0, 7751.7919999999995, 0, 19, 14.25, 1556, 126.8018810749054
1469, 10000.0, 8154.066000000001, 145162, 20, 14.9, 1284, 119.76510310173035
1470, 9930.6, 8132.4529999999995, 0, 19, 14.91, 1303, 120.23060512542725
1471, 9500.0, 8041.04325, 0, 19, 15.12, 1568, 118.19779419898987
1472, 9500.0, 8249.53475, 0, 19, 15.64, 1421, 107.64620113372803
1473, 9500.0, 7391.780499999999, 0, 19, 12.915, 1075, 120.2259829044342
1474, 10000.0, 8088.786749999999, 143168, 20, 15.275, 1245, 115.2064619064331
1475, 9500.0, 8366.417, 0, 19, 15.59, 1014, 121.61628818511963
1476, 10000.0, 9022.9155, 138081, 20, 17.22, 1161, 135.3854148387909
1477, 9500.0, 8042.73825, 0, 19, 15.135, 1456, 116.10428500175476
1478, 10000.0, 9046.11675, 130791, 20, 17.15, 1128, 132.9060618877411
1479, 10000.0, 9043.814999999999, 139055, 20, 17.13, 917, 135.48436880111694
1480, 9500.0, 8135.66625, 0, 19, 15.215, 1137, 122.58558201789856
1481, 9920.4, 7991.34825, 0, 19, 14.325, 1359, 115.28091502189636
1482, 10000.0, 8697.7785, 128822, 20, 16.325, 1085, 123.82392001152039
1483, 10000.0, 8489.7025, 120109, 20, 15.85, 1294, 123.31537318229675
1484, 10000.0, 8853.80625, 149885, 20, 16.675, 965, 143.10589909553528
1485, 10000.0, 8656.4395, 112191, 20, 16.24, 1210, 117.50998282432556
1486, 10000.0, 8881.566499999999, 126836, 20, 16.855, 1201, 128.33722591400146
